"CVEGEO","NOMGEO","IM_2020","no_IM_2020","IE","no_IE","TCVCU","no_TCVCU","ICE","no_ICE"
"20165","San José Ayuquila",51.3122143802363,0,0.00819411448410198,0,83,0,9.71297318059396,0
"20167","San José del Peñasco",49.8142867665551,0,0.00437198840092156,0,68,0,9.61611981135583,0
"20530","Santo Tomás Jalieza",49.786181722265,0,0.00972902607831103,0,34,0,10.3281673391849,0
"20187","San Juan Coatzóspam",49.9259166065363,0,0.00827811472454509,0,75,0,9.63048347238148,0
"20171","San José Tenango",37.9560375879217,0,0.050334637510213,0,104,0,7.13225288243726,0
"20188","San Juan Colorado",49.4912542042221,0,0.0185249219355644,0,134,0,8.75068695741323,0
"20173","San Juan Atepec",53.5576564047212,0,0.00924040147789292,0,125,0,9.63865375435916,0
"20174","Ánimas Trujano",56.9821162572956,0,0.0498953997980536,0,13,0,12.0271238972721,0
"20191","San Juan Chicomezúchil",54.135791987488,0,0.001652488840537,0,72,0,10.3513397158322,0
"20196","San Juan Evangelista Analco",55.3169588176331,0,0.00586147878030552,0,108,0,10.2346331206041,0
"20178","San Juan Bautista Guelache",55.9700562511271,0,0.00559845374559042,0,25,0,11.6408742901633,0
"20197","San Juan Guelavía",52.8631145952429,0,0.0484312660154738,0,25,0,10.8193329938571,0
"20180","San Juan Bautista Lo de Soto",53.0735355247974,0,0.0161554599520136,0,102,0,9.96325858646317,0
"20204","San Juan Lajarcia",53.7930692446964,0,0.00809562175993045,0,127,0,9.66357228164057,0
"20181","San Juan Bautista Suchitepec",52.7766854844928,0,0.00272419384954749,0,61,0,10.2497925462748,0
"20480","Santiago Nundiche",48.0230459550292,0,0.00311775315174554,0,108,0,8.8199147167287,0
"20182","San Juan Bautista Tlacoatzintepec",49.2832779081029,0,0.00372130341392112,0,140,0,8.74751116078656,0
"20183","San Juan Bautista Tlachichilco",51.4231342883384,0,0.00486690229323795,0,143,0,9.09096026479549,0
"20189","San Juan Comaltepec",48.2565535365573,0,0.00247460493780827,0,193,0,7.70773510268817,0
"20192","San Juan Chilateca",56.5687442185092,0,0.0173578009729955,0,29,0,11.6222749809792,0
"20193","San Juan del Estado",54.9030641250815,0,0.0161302703978795,0,32,0,11.1336314500829,0
"20464","Santiago Ihuitlán Plumas",53.0205289183895,0,0.00655389527337322,0,70,0,10.2995105907396,0
"20194","San Juan del Río",54.298486097845,0,0.00912181958280675,0,80,0,10.4419380323133,0
"20195","San Juan Diuxi",47.3753170226969,0,0.00182547734226465,0,95,0,9.00549739125087,0
"20199","San Juan Ihualtepec",48.9076056980293,0,0.00179281982857781,0,148,0,8.52136307821056,0
"20200","San Juan Juquila Mixes",49.1404262712266,0,0.00684443567877251,0,128,0,8.74582514710943,0
"20201","San Juan Juquila Vijanos",51.5074033294485,0,0.00682446434042836,0,155,0,8.76232180209051,0
"20202","San Juan Lachao",51.4831929117262,0,0.0284647744466513,0,146,0,9.01151202992335,0
"20203","San Juan Lachigalla",48.0855781463302,0,0.00387933955953308,0,74,0,9.25331077485503,0
"20210","San Juan Ñumí",51.6398072439143,0,0.0169930826884931,0,118,0,9.39842369574534,0
"20208","San Juan Mixtepec",49.3422758102582,0,0.063500992497487,0,140,0,8.79895687314941,0
"20209","San Juan Mixtepec",49.2679108534208,0,0.00700622678063247,0,111,0,8.99163878684299,0
"20566","San Mateo Yucutindoo",49.6370734554883,0,0.0139908763304685,0,232,0,7.56213015877898,0
"20215","San Juan Sayultepec",55.4548652282207,0,0.00341132120970159,0,62,0,10.9043802261738,0
"20218","San Juan Teita",51.7912704973914,0,0.0054679273178578,0,149,0,9.06073946285064,0
"20284","San Miguel Tilquiápam",46.3475384588448,0,0.00562059673913713,0,40,0,9.16269827481531,0
"20216","San Juan Tabaá",53.176117230939,0,0.0084493479726946,0,164,0,9.0625154744254,0
"20217","San Juan Tamazola",43.8823527879406,0,0.011123681463433,0,114,0,8.13609930427487,0
"20219","San Juan Teitipac",51.2801858919568,0,0.0172389230174618,0,30,0,10.3570436124748,0
"20221","San Juan Teposcolula",53.2931925348868,0,0.00683710082303298,0,73,0,10.2645769349605,0
"20222","San Juan Yaeé",53.1902719802369,0,0.00369376746632511,0,173,0,8.90960338653341,0
"20223","San Juan Yatzona",54.8478552839259,0,0.00653726051647277,0,229,0,8.60965181690697,0
"20541","Tanetze de Zaragoza",53.794266002626,0,0.00970713480390579,0,160,0,9.18949348594118,0
"20498","Santiago Yaveo",47.5112566808134,0,0.0105616441721522,0,97,0,9.07763385302713,0
"20224","San Juan Yucuita",54.3424849984449,0,0.00484332715164808,0,63,0,10.7462449463926,0
"20225","San Lorenzo",46.2536051198448,0,0.101123732812221,0,129,0,8.40515846616954,0
"20016","Coicoyán de las Flores",42.7035649065283,0,0.0198347451895712,0,178,0,6.69475176296465,0
"20226","San Lorenzo Albarradas",53.6587989749911,0,0.0233489307150477,0,59,0,10.5024829832462,0
"20228","San Lorenzo Cuaunecuiltitla",49.4558796892282,0,0.00153367163400014,0,96,0,9.19969376745943,0
"20229","San Lorenzo Texmelúcan",47.1001042680882,0,0.012232718594474,0,170,0,7.66708135817814,0
"20231","San Lucas Camotlán",47.1670388270881,0,0.0036736136170808,0,180,0,7.65575329904093,0
"20232","San Lucas Ojitlán",48.1592038155556,0,0.0687874653571116,0,48,0,9.61101376384341,0
"20234","San Lucas Zoquiápam",46.4117693086444,0,0.0111260140417458,0,97,0,8.60299998960007,0
"20235","San Luis Amatlán",50.5611646956697,0,0.0211050301959177,0,76,0,9.76478983668584,0
"20236","San Marcial Ozolotepec",46.3304756754335,0,0.0033087871089349,0,151,0,7.82117136451015,0
"20239","San Martín Huamelúlpam",52.7846713896631,0,0.0132666790565252,0,93,0,10.1185486837804,0
"20240","San Martín Itunyoso",45.6994653019075,0,0.00772319438157244,0,146,0,8.00986828432133,0
"20241","San Martín Lachilá",53.2235242465546,0,0.00882863739909753,0,59,0,10.4578922933832,0
"20242","San Martín Peras",44.9684577332552,0,0.0282606009124486,0,166,0,7.33551122782724,0
"20243","San Martín Tilcajete",55.1909726983336,0,0.0181800605324939,0,30,0,11.3051995140353,0
"20244","San Martín Toxpalan",52.4573367132723,0,0.02040074049173,0,70,0,10.1235328936017,0
"20249","San Mateo Yoloxochitlán",50.5870982469375,0,0.0255948557545209,0,95,0,9.43300190962137,0
"20525","Santo Domingo Zanatepec",53.8857244800083,0,0.158317219458207,0,89,0,10.4693153016599,0
"20526","Santos Reyes Nopala",51.7194107270272,0,0.126370830621397,0,152,0,9.13307903589462,0
"20245","San Martín Zacatepec",48.7736475645481,0,0.0112258207567578,0,128,0,9.07134525443316,0
"20269","San Miguel el Grande",53.1428375914754,0,0.0443759209264822,0,142,0,9.5305004247515,0
"20247","Capulálpam de Méndez",57.6974997126782,0,0.0417123268711822,0,91,0,11.170477149048,0
"20250","San Mateo Etlatongo",54.0389472848692,0,0.00237887531226837,0,62,0,10.5134988684068,0
"20255","San Mateo Sindihui",51.0976839718127,0,0.00326970897987579,0,159,0,8.75728668658262,0
"20252","San Mateo Peñasco",50.046044323747,0,0.0103826777537936,0,147,0,8.74707194759855,0
"20257","San Melchor Betaza",50.5228974367453,0,0.00208878742387299,0,172,0,8.41392700468604,0
"20258","San Miguel Achiutla",52.5189117034454,0,0.00860227746933946,0,119,0,9.45622840109903,0
"20259","San Miguel Ahuehuetitlán",48.8923983586943,0,0.00528389797746415,0,146,0,8.45457649057669,0
"20260","San Miguel Aloápam",51.6430011775482,0,0.0300500291885189,0,91,0,9.69069546144949,0
"20268","San Miguel Ejutla",52.899233702561,0,0.0089530897705422,0,45,0,10.5582267687936,0
"20276","San Miguel Santa Flor",47.2418640853462,0,0.00100964691884667,0,171,0,7.82997660317873,0
"20281","San Miguel Tecomatlán",55.5490683855603,0,0.00187568338893494,0,66,0,10.8429398127094,0
"20274","San Miguel Piedras",48.9661426242979,0,0.00677797914709733,0,151,0,8.4497651469316,0
"20532","Santo Tomás Ocotepec",50.223222776954,0,0.0126019004879204,0,140,0,8.79839990708281,0
"20280","Villa Talea de Castro",54.34150637698,0,0.0237234228868124,0,157,0,9.41978256716369,0
"20533","Santo Tomás Tamazulapan",53.213162172348,0,0.0320643766749197,0,59,0,10.482617774365,0
"20368","Santa Catarina Minas",52.2256656395788,0,0.00502086408050367,0,36,0,10.5995616100962,0
"20282","San Miguel Tenango",51.9027207537724,0,0.00252868942090109,0,148,0,9.07630910729214,0
"20052","Magdalena Tequisistlán",53.2211787067924,0,0.0458300724684589,0,119,0,9.82235907668825,0
"20283","San Miguel Tequixtepec",53.6719929226672,0,0.0157968017193228,0,78,0,10.2216981377619,0
"20535","San Vicente Lachixío",51.1740238493043,0,0.0098291435985783,0,106,0,9.4691075698374,0
"20286","San Miguel Tlacotepec",51.9604872808828,0,0.0208747398243636,0,116,0,9.54216654400608,0
"20285","San Miguel Tlacamama",50.709168331092,0,0.0157971277812892,0,104,0,9.47702319995229,0
"20288","San Miguel Yotao",52.5196819263618,0,0.00301076966975263,0,187,0,8.53138829251208,0
"20289","San Nicolás",51.0491183760023,0,0.00190258533422577,0,55,0,9.97241680310209,0
"20290","San Nicolás Hidalgo",53.2467117267401,0,0.00822128055716288,0,123,0,9.68782563034385,0
"20292","San Pablo Cuatro Venados",48.6992771711282,0,0.00643764588967919,0,44,0,9.7472344724204,0
"20380","Santa Cruz Papalutla",54.0630639684229,0,0.0129671424500884,0,26,0,11.0173000985425,0
"20294","San Pablo Huitzo",57.2850570323075,0,0.0735877513511677,0,32,0,11.8701262810307,0
"20043","Heroica Ciudad de Juchitán de Zaragoza",56.3006741044853,0,1.17729191464072,0,74,0,12.1652967074187,0
"20295","San Pablo Huixtepec",57.0414850344605,0,0.129694871901373,0,31,0,11.778630507674,0
"20538","Sitio de Xitlapehua",53.3916838727478,0,0.00290092409503206,0,54,0,10.4666167654387,0
"20296","San Pablo Macuiltianguis",54.5513714183356,0,0.00939163121586593,0,143,0,9.69866078119452,0
"20297","San Pablo Tijaltepec",47.5669384478965,0,0.004865601205116,0,164,0,7.96457315047291,0
"20304","San Pedro Coxcaltepec Cántaros",51.5914795658191,0,0.0140126231465618,0,88,0,9.72505005784585,0
"20299","San Pablo Yaganiza",53.6068943318134,0,0.0138424107775822,0,115,0,9.75657820030904,0
"20300","San Pedro Amuzgos",50.8011468272046,0,0.03029974371852,0,146,0,8.91565238837817,0
"20308","San Pedro Huilotepec",51.9926821720513,0,0.0108363174811101,0,97,0,9.69322711570956,0
"20301","San Pedro Apóstol",52.7893927924627,0,0.0310715924013503,0,41,0,10.5581904611672,0
"20311","San Pedro Jaltepetongo",47.8230109057491,0,0.00701616518527086,0,130,0,8.44051314232437,0
"20302","San Pedro Atoyac",48.3996098124331,0,0.0079363755157079,0,128,0,8.57538526301945,0
"20303","San Pedro Cajonos",52.9416250443961,0,0.0114011073281965,0,113,0,9.61574845218613,0
"20305","San Pedro Comitancillo",56.4557380770907,0,0.033477245484069,0,88,0,10.9741213923978,0
"20321","San Pedro Nopala",52.5285452980084,0,0.00286239616193522,0,90,0,9.91731563117175,0
"20332","San Pedro Topiltepec",54.2764232252853,0,0.000936240432936692,0,67,0,10.4372750738796,0
"20307","San Pedro Huamelula",52.2420864602107,0,0.0184039763733886,0,150,0,9.21232738136318,0
"20312","San Pedro Jicayán",46.9607271736682,0,0.0252365643351738,0,114,0,8.80514969045941,0
"20313","San Pedro Jocotipac",50.634721241479,0,0.00140304626594326,0,119,0,9.18026356124516,0
"20314","San Pedro Juchatengo",54.0939934127565,0,0.034187509570753,0,156,0,9.41281286898947,0
"20079","Salina Cruz",57.4234987738464,0,1.32025119071629,0,86,0,12.4822189875219,0
"20331","San Pedro Tidaá",51.4319658423504,0,0.00631489074611789,0,82,0,9.78429757815413,0
"20315","San Pedro Mártir",47.1380611251779,0,0.00183531846436982,0,40,0,9.42037179759362,0
"20316","San Pedro Mártir Quiechapa",53.5344254027423,0,0.00558000916505982,0,129,0,9.56365846473907,0
"20207","San Juan Mazatlán",49.5292201899631,0,0.0255120923564755,0,133,0,8.81114713326931,0
"20317","San Pedro Mártir Yucuxaco",51.8538626620502,0,0.00607911366308671,0,98,0,9.7787263374459,0
"20356","Santa Ana del Valle",53.019420174159,0,0.03945536710057,0,28,0,10.7664852039867,0
"20319","San Pedro Mixtepec",51.0560128139934,0,0.00278576213592925,0,118,0,9.23471423384578,0
"20320","San Pedro Molinos",53.1293059271352,0,0.00558556805649085,0,146,0,9.40639547829912,0
"20322","San Pedro Ocopetatillo",47.4097094203431,0,0.00318930464744848,0,92,0,8.8327238590372,0
"20323","San Pedro Ocotepec",51.6506203606087,0,0.00535014683035377,0,143,0,9.07600978736342,0
"20325","San Pedro Quiatoni",48.661800040139,0,0.0628292742532434,0,115,0,8.80747762266273,0
"20326","San Pedro Sochiápam",49.0109646846964,0,0.00947511449946085,0,217,0,7.70390696325942,0
"20328","San Pedro Taviche",49.7217061954916,0,0.000873594869859174,0,77,0,9.47366807259905,0
"20335","San Pedro Yaneri",51.8210830994088,0,0.00183503747211066,0,161,0,8.79117414088575,0
"20336","San Pedro Yólox",52.8351803080602,0,0.0121273440058406,0,161,0,9.12771108955831,0
"20339","San Pedro y San Pablo Teposcolula",55.6341582780187,0,0.0691476315496619,0,85,0,10.7703577177817,0
"20340","San Pedro y San Pablo Tequixtepec",52.7085208072624,0,0.0203592947805939,0,67,0,10.2349604190371,0
"20341","San Pedro Yucunama",53.3629336470293,0,0.0195999557787397,0,79,0,10.196873630443,0
"20342","San Raymundo Jalpan",56.631783852539,0,0.0212233478219869,0,12,0,11.9530224365339,0
"20343","San Sebastián Abasolo",54.1368791854952,0,0.0222436770874071,0,24,0,11.0179166691806,0
"20345","San Sebastián Ixcapa",51.878152700038,0,0.0154382984142889,0,124,0,9.51403963086723,0
"20346","San Sebastián Nicananduta",52.5098698457851,0,0.010820287154521,0,109,0,9.71944112402437,0
"20347","San Sebastián Río Hondo",52.9561460213299,0,0.0104736178867261,0,118,0,9.60754443177571,0
"20539","Soledad Etla",55.0669643867351,0,0.0543413165702202,0,26,0,11.4464922048698,0
"20211","San Juan Ozolotepec",49.0059938617294,0,0.00296654496937495,0,213,0,7.53376903006557,0
"20212","San Juan Petlapa",47.7686084921693,0,0.00717532343631449,0,239,0,7.01222973232922,0
"20213","San Juan Quiahije",50.6135779119906,0,0.0148639228009034,0,190,0,8.33225375477576,0
"20348","San Sebastián Tecomaxtlahuaca",50.7964080029673,0,0.0586555166544702,0,130,0,9.10162330105485,0
"20349","San Sebastián Teitipac",52.0470251628168,0,0.0121645730855216,0,29,0,10.7218166950042,0
"20540","Villa de Tamazulápam del Progreso",56.5393484361019,0,0.125981176684378,0,64,0,11.2671735789785,0
"20350","San Sebastián Tutla",60.7781072895856,0,0.210110442399169,0,8,0,13.1156827788653,0
"20352","San Simón Zahuatlán",46.0418417009038,0,0.00413374859741852,0,113,0,8.24619034066649,0
"20353","Santa Ana",52.5033612783691,0,0.00522076744278047,0,61,0,10.2672843765111,0
"20354","Santa Ana Ateixtlahuaca",48.4828729146059,0,0.00125360012245551,0,106,0,8.89900238580216,0
"20355","Santa Ana Cuauhtémoc",50.806467074437,0,0.00292809621420795,0,190,0,8.27835220168529,0
"20358","Santa Ana Tlapacoyan",52.2896594214521,0,0.00192727401632572,0,46,0,10.413701837433,0
"20360","Santa Ana Zegache",52.0155293004577,0,0.0219744518532486,0,31,0,10.627096332119,0
"20361","Santa Catalina Quierí",50.2577499095684,0,0.00112804492425869,0,129,0,8.8759597608238,0
"20362","Santa Catarina Cuixtla",53.3564225932454,0,0.00553738326889217,0,58,0,10.5029079685388,0
"20363","Santa Catarina Ixtepeji",54.5242268769378,0,0.0362042596634406,0,42,0,10.8769664471619,0
"20369","Santa Catarina Quiané",54.1772143001168,0,0.0181792719967158,0,26,0,11.1209779281462,0
"20370","Santa Catarina Tayata",54.5908214866612,0,0.00851532848512609,0,105,0,10.1914094196943,0
"20381","Santa Cruz Tacache de Mina",54.5356858134997,0,0.0193202777134605,0,119,0,9.97563475407308,0
"20372","Santa Catarina Yosonotú",48.2717177281597,0,0.00991193747924872,0,151,0,8.64251240350566,0
"20373","Santa Catarina Zapoquila",50.8057522501962,0,0.00130888447622167,0,86,0,9.5615555955469,0
"20374","Santa Cruz Acatepec",47.6036316714101,0,0.00181866159403802,0,88,0,8.8268626626265,0
"20293","San Pablo Etla",58.8988536274167,0,0.112290246734576,0,17,0,12.5247558630064,0
"20375","Santa Cruz Amilpas",58.5347969918961,0,0.11177665300281,0,6,0,12.4846656321994,0
"20376","Santa Cruz de Bravo",52.244526200821,0,0.00306639033829752,0,139,0,9.27502529369342,0
"20382","Santa Cruz Tacahua",52.4884961070652,0,0.00570505694531407,0,187,0,8.65180311686597,0
"20383","Santa Cruz Tayata",53.1442585592703,0,0.000888865316164136,0,101,0,9.80605871792916,0
"20384","Santa Cruz Xitla",50.8953733456253,0,0.0131830305861326,0,57,0,9.8876728178317,0
"20386","Santa Cruz Zenzontepec",47.3549432350158,0,0.0376907836581707,0,244,0,6.87163095956096,0
"20387","Santa Gertrudis",53.9889097519205,0,0.0236332656198498,0,39,0,10.9437729650435,0
"20179","San Juan Bautista Jayacatlán",52.9014141484512,0,0.00604339227788968,0,84,0,9.96099926683759,0
"20388","Santa Inés del Monte",49.2878599922242,0,0.00309326996186846,0,33,0,9.96682530476233,0
"20390","Santa Lucía del Camino",59.2376750764187,0,1.08862504351235,0,3,0,13.6599655728855,0
"20408","Santa María del Rosario",53.3651955720257,0,0.00186463993715466,0,96,0,10.007879581353,0
"20391","Santa Lucía Miahuatlán",46.2649006059431,0,0.00685416951878703,0,90,0,8.52926662981587,0
"20418","Santa María Jalapa del Marqués",54.7900826274877,0,0.15948141654935,0,102,0,10.4573847034785,0
"20392","Santa Lucía Monteverde",47.4820780115397,0,0.0189003280274723,0,180,0,7.89530858224814,0
"20393","Santa Lucía Ocotlán",51.8444318706952,0,0.0114131929559307,0,37,0,10.3686890257974,0
"20394","Santa María Alotepec",51.357334555443,0,0.00475928897130268,0,180,0,8.72726775563998,0
"20395","Santa María Apazco",45.9089767935002,0,0.00498669043193482,0,110,0,8.454198799411,0
"20396","Santa María la Asunción",44.8422391340918,0,0.00734138384414494,0,78,0,8.62487302830751,0
"20397","Heroica Ciudad de Tlaxiaco",54.5630199976586,0,0.555581727956596,0,106,0,10.8383185026711,0
"20398","Ayoquezco de Aldama",52.6369304103301,0,0.0498334555087226,0,51,0,10.4549827617422,0
"20399","Santa María Atzompa",55.8540974297137,0,0.222954164381774,0,10,0,12.0566793461552,0
"20400","Santa María Camotlán",53.1680311710493,0,0.00657073671146906,0,53,0,10.5073981610819,0
"20402","Santa María Cortijo",51.4295469223902,0,0.00877877615542529,0,99,0,9.57981738032896,0
"20154","San Ildefonso Amatlán",51.7905043555149,0,0.00316991267150574,0,82,0,9.83046194905264,0
"20155","San Ildefonso Sola",47.4517287226026,0,0.00442444109959501,0,102,0,8.72036183983215,0
"20156","San Ildefonso Villa Alta",54.2831951643502,0,0.0418548522797261,0,208,0,8.8503966490591,0
"20403","Santa María Coyotepec",56.1721848198107,0,0.0476052621480808,0,16,0,11.7633669904065,0
"20419","Santa María Jaltianguis",55.413818795446,0,0.0100952891048834,0,94,0,10.4227495158797,0
"20405","Villa de Chilapa de Díaz",53.394499444537,0,0.00717303610086257,0,90,0,10.0487827016901,0
"20409","Santa María del Tule",59.1520989315474,0,0.165382363057888,0,11,0,12.5884740268885,0
"20264","San Miguel Chicahua",49.5193260765046,0,0.00821294843348867,0,94,0,9.37996348133788,0
"20411","Santa María Guelacé",55.279739345339,0,0.00953694364905613,0,21,0,11.352858938547,0
"20106","San Antonio Acutla",53.5690449158839,0,0.00258882410717521,0,70,0,10.3726029519102,0
"20198","San Juan Guichicovi",49.5751735858624,0,0.0607653312778636,0,88,0,9.50967036695774,0
"20365","Santa Catarina Lachatao",53.4915531468688,0,0.0310513563388462,0,69,0,10.3548949639827,0
"20002","Acatlán de Pérez Figueroa",52.9517543076979,0,0.344363359577038,0,46,0,10.9485610977209,0
"20006","Asunción Nochixtlán",54.4235055062135,0,0.397007191762237,0,60,0,11.1872237757319,0
"20008","Asunción Tlacolulita",52.9604097461335,0,0.00225556350560764,0,158,0,9.11510353578702,0
"20009","Ayotzintepec",52.363232373329,0,0.0705097103338263,0,72,0,10.171425732469,0
"20010","El Barrio de la Soledad",56.3840902019967,0,0.119329034757984,0,79,0,11.1191316980064,0
"20055","Mariscala de Juárez",53.631643676255,0,0.0501130009152811,0,117,0,9.87855030559104,0
"20412","Santa María Guienagati",50.3096351600402,0,0.0308036921539206,0,134,0,8.84526075422394,0
"20414","Santa María Huazolotitlán",52.80277783685,0,0.0269919896932857,0,119,0,9.7189697618031,0
"20415","Santa María Ipalapa",52.7107982916197,0,0.00937993161795354,0,159,0,9.09198798956944,0
"20287","San Miguel Tulancingo",53.550859906398,0,0.00393318458162643,0,75,0,10.3138186943323,0
"20291","San Pablo Coatlán",52.589636983477,0,0.00924848262969828,0,105,0,9.64429513413736,0
"20298","San Pablo Villa de Mitla",53.4313866494277,0,0.175381561687246,0,42,0,10.9163255884131,0
"20385","Santa Cruz Xoxocotlán",56.6961261437307,0,1.19522380854858,0,7,0,13.2761119527996,0
"20416","Santa María Ixcatlán",50.8390377886686,0,0.000846672304785529,0,111,0,9.29576493660968,0
"20420","Santa María Lachixío",50.0945324757257,0,0.00746749774084031,0,108,0,9.1872359137741,0
"20023","Cuilápam de Guerrero",52.2434812009097,0,0.126091586105521,0,12,0,11.3051158528514,0
"20306","San Pedro el Alto",48.1619717003709,0,0.00634571282072669,0,143,0,8.24384242990531,0
"20310","San Pedro Ixtlahuaca",48.7265683301703,0,0.0447599257076004,0,16,0,10.445168972545,0
"20421","Santa María Mixtequilla",54.7177461520833,0,0.0378971151475391,0,82,0,10.5784940512922,0
"20309","San Pedro Ixcatlán",46.9858139705765,0,0.0309448172273534,0,65,0,9.15206165947849,0
"20324","San Pedro Pochutla",52.178716970936,0,0.643842731186238,0,132,0,10.0399459221179,0
"20337","San Pedro y San Pablo Ayutla",47.2293319903789,0,0.0838893898104129,0,83,0,9.09593730480276,0
"20351","San Simón Almolongas",51.7344870163757,0,0.00950312583436684,0,58,0,10.1518750403574,0
"20425","Santa María Pápalo",51.4299964218825,0,0.00280731125864564,0,171,0,8.62667903478162,0
"20426","Santa María Peñoles",48.6004743002607,0,0.0318567514373192,0,74,0,9.21743063556544,0
"20427","Santa María Petapa",53.0481071216159,0,0.0219104234377931,0,76,0,10.3417709940516,0
"20428","Santa María Quiegolani",50.2302012319628,0,0.010592873482901,0,212,0,7.90995615664197,0
"20432","Santa María Temaxcalapa",54.9434987781757,0,0.00753195320945442,0,215,0,8.84591387972272,0
"20429","Santa María Sola",50.7899803118819,0,0.00603545351321258,0,112,0,9.3260150938976,0
"20430","Santa María Tataltepec",53.0337428951625,0,0.000802543931765719,0,142,0,9.33664391760299,0
"20431","Santa María Tecomavaca",53.9154945203507,0,0.0118018257278581,0,78,0,10.3642067393173,0
"20021","Cosolapa",54.5627964611284,0,0.138817386199396,0,47,0,11.0497112201238,0
"20175","San Juan Bautista Atatlahuca",52.1829034826534,0,0.0124449216220552,0,120,0,9.47823457609539,0
"20270","San Miguel Huautla",46.8971516543939,0,0.00798825210517787,0,120,0,8.51297890943379,0
"20433","Santa María Temaxcaltepec",47.6199911986166,0,0.00192948379310726,0,159,0,7.98166233136491,0
"20436","Santa María Texcatitlán",45.092783383954,0,0.00119534439763781,0,138,0,8.256533985885,0
"20452","Santiago Apóstol",48.4040264456717,0,0.00588268535599878,0,34,0,9.60873587784208,0
"20442","Santa María Yalina",53.756333386356,0,0.0103880790182203,0,136,0,9.50178351721927,0
"20438","Santa María Tlalixtac",50.2964176637473,0,0.00664989311541548,0,195,0,8.1173926532688,0
"20434","Santa María Teopoxco",49.7014575104752,0,0.00390190712683021,0,91,0,9.31992360801372,0
"20444","Santa María Yolotepec",53.7290543995454,0,0.00262487106579682,0,200,0,8.79448799023541,0
"20443","Santa María Yavesía",55.8759046278587,0,0.0109872850586492,0,92,0,10.5736661861163,0
"20445","Santa María Yosoyúa",53.5535314203014,0,0.00792467360644556,0,149,0,9.46058532752197,0
"20448","Santa María Zaniza",48.3442703894791,0,0.00263609554315171,0,228,0,7.0858304967725,0
"20449","Santa María Zoquitlán",52.1495671686957,0,0.0309562901219541,0,113,0,9.54364585329378,0
"20462","Santiago Huajolotitlán",54.7586371979169,0,0.0334922400917368,0,54,0,10.8889546562138,0
"20453","Santiago Astata",52.2569610942902,0,0.0225649645483069,0,145,0,9.25407044378441,0
"20454","Santiago Atitlán",50.1776973947895,0,0.00674277506035216,0,174,0,8.35327367047451,0
"20455","Santiago Ayuquililla",49.9234229838912,0,0.0114930591046076,0,86,0,9.35507638337181,0
"20458","Santiago Comaltepec",54.5213860391446,0,0.0126376282500972,0,137,0,9.76114711021515,0
"20461","Santiago del Río",49.6208829508289,0,0.00112638049849518,0,132,0,8.72115761233982,0
"20465","Santiago Ixcuintepec",50.2138824372691,0,0.00423100119890808,0,187,0,8.11208922927988,0
"20466","Santiago Ixtayutla",43.7481213509579,0,0.016862409406398,0,207,0,6.61814991051916,0
"20468","Santiago Jocotepec",49.8649844722351,0,0.0144788399606182,0,81,0,9.47070358669285,0
"20470","Santiago Lachiguiri",50.6875641619017,0,0.0202239314379961,0,154,0,8.67230233176917,0
"20471","Santiago Lalopa",54.1298786487458,0,0.00775260065988413,0,178,0,9.08724150285944,0
"20472","Santiago Laollaga",55.1268808613649,0,0.0458012881110214,0,86,0,10.6829485144202,0
"20473","Santiago Laxopa",54.6516242189044,0,0.00785242433834558,0,140,0,9.63900249059091,0
"20474","Santiago Llano Grande",52.3542038367847,0,0.0123026076505842,0,103,0,9.78931710392458,0
"20475","Santiago Matatlán",51.3465944047261,0,0.117045443902386,0,53,0,10.2409942579909,0
"20476","Santiago Miltepec",53.6561067159525,0,0.00330983783227716,0,55,0,10.5567201034951,0
"20389","Santa Inés Yatzeche",50.6267966410976,0,0.00124477235654315,0,35,0,10.1983845205693,0
"20478","Santiago Nacaltepec",52.98765344698,0,0.012198499609818,0,92,0,9.97766820138873,0
"20479","Santiago Nejapilla",53.2512253219745,0,0.00703998745554988,0,74,0,10.1885983254974,0
"20012","Candelaria Loxicha",46.4378539508505,0,0.0433266101012699,0,146,0,8.0341508915807,0
"20028","Heroica Ciudad de Ejutla de Crespo",51.7203855917761,0,0.235898569578756,0,47,0,10.5022770545977,0
"20039","Heroica Ciudad de Huajuapan de León",56.8521328652982,0,1.34253169636508,0,50,0,12.7915855658947,0
"20064","Nejapa de Madero",52.9341703715452,0,0.0355552670136114,0,141,0,9.38035229850438,0
"20066","Santiago Niltepec",53.7049721755946,0,0.0550117656044301,0,90,0,10.3060127215504,0
"20067","Oaxaca de Juárez",58.6802535451019,0,6.18341801349734,0,1,0,18.6894433558679,0
"20068","Ocotlán de Morelos",53.7176072907667,0,0.360003498182228,0,33,0,11.410198294112,0
"20073","Putla Villa de Guerrero",53.7122986438932,0,0.348492502469055,0,158,0,9.68464430542655,0
"20085","San Agustín Loxicha",45.6364988947621,0,0.0494359127061352,0,146,0,7.64937097768857,0
"20088","San Andrés Cabecera Nueva",50.4378716663702,0,0.0113358354266297,0,199,0,8.10267763038388,0
"20483","Santiago Suchilquitongo",55.8357156701387,0,0.104559460361165,0,31,0,11.5620872757252,0
"20486","Villa Tejúpam de la Unión",53.6505596835076,0,0.0281585495214223,0,66,0,10.4482105139172,0
"20093","San Andrés Lagunas",54.3316861075621,0,0.00322981069098779,0,83,0,10.2790268796126,0
"20113","San Baltazar Loxicha",53.1585043861825,0,0.0240373094163538,0,116,0,9.65844495029834,0
